t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.699567,-0.257479,0.957046,-0.0495159,0.00215287,0.0473631,-0.202211,0.939486,-0.737275,-0.822084,0.14994,0.672144,-0.8716,0.152093,0.719507,0.99964,0.995239,0,-0.0562744,-0.00317383,0.911865,-0.409668,-0.883179,0.00683594,-0.939453,0.00366211,-0.029541,0.0183105,0.000976562,0.00390625,-0.0350342,-0.00720215,0.0119629,-0.00500488,0.0129395,-0.00109863,1.2666
0.002,-0.0396269,-0.822544,0.862171,-0.0193758,-0.0552569,0.0746327,0.0118252,0.834033,-0.845858,-0.382605,-0.480841,0.863447,-0.401981,-0.536098,0.938079,0.99964,0.983521,0,-0.076416,-0.00500488,0.859863,-0.419922,-0.860596,-0.0198975,-0.937012,-0.0249023,0.00793457,0.00622559,0.0147705,0.0119629,-0.00537109,0.010376,0.0134277,0.00634766,0.0281982,0.0183105,1.2666
0.004,0.638603,-0.99137,0.352768,0.0186582,-0.0810913,0.0624331,0.275527,0.685441,-0.960968,0.172345,-0.811743,0.639399,0.191003,-0.892834,0.701832,1.00003,1.01062,0,-0.0611572,-0.0186768,0.859009,-0.476318,-0.835327,0.0316162,-0.896484,0.0129395,0.0112305,-0.00341797,0.012085,-0.00805664,-0.0117188,-0.000488281,0.0358887,-0.00964355,0.0479736,-0.0177002,1.26648
0.006,0.980004,-0.61209,-0.367913,0.0782208,-0.0760679,-0.00215287,0.418612,0.538047,-0.95666,0.70489,-0.742805,0.0379158,0.78311,-0.818873,0.0357629,0.998454,0.966553,0,-0.0795898,-0.00390625,0.886719,-0.392212,-0.87439,-0.0126953,-0.953979,-0.0166016,0.00244141,-0.0266113,-0.00378418,0.0128174,-0.0665283,0.0516357,0.0263672,-0.0369873,0.022583,-0.0241699,1.26648
0.008,0.766628,0.153408,-0.920036,0.0846794,-0.0495159,-0.0351635,0.579435,0.375075,-0.95451,0.825531,-0.272304,-0.553226,0.91021,-0.32182,-0.58839,0.99964,1.0177,0,-0.0671387,0.0114746,0.848511,-0.492554,-0.845825,0.0456543,-0.912964,0.0571289,-0.0461426,0.00476074,-0.0153809,0.0078125,-0.00805664,0.0212402,0.00195312,-0.024292,-0.0134277,-0.0164795,1.2666
0.01,0.201945,0.735433,-0.937378,0.0502335,0.0229639,-0.0731975,0.689409,0.216897,-0.906306,0.477395,0.398116,-0.875511,0.527628,0.42108,-0.948708,1.00399,0.983276,0,-0.0836182,0.0118408,0.866455,-0.423706,-0.869507,-0.0268555,-0.953125,-0.0150146,0.00231934,0.0247803,0.000854492,0.00183105,-0.0175781,-0.00939941,0.0280762,0.0106201,0.0289307,0.0124512,1.26648
0.012,-0.528105,0.992912,-0.464808,0.0136348,0.0538217,-0.0674565,0.789924,0.0227681,-0.812692,-0.124088,0.792785,-0.668697,-0.110453,0.846607,-0.736154,1.00359,0.996704,0,-0.0682373,0.0155029,0.819214,-0.352539,-0.862549,-0.0374756,-0.930786,-0.0219727,0.0045166,0.0,0.00439453,-0.00927734,0.0214844,0.0634766,-0.00488281,-0.0114746,-0.000488281,-0.020752,1.26648
0.014,-0.947235,0.688409,0.258826,-0.0509512,0.0602803,-0.00932909,0.918818,-0.172559,-0.74626,-0.598036,0.791062,-0.193026,-0.648987,0.851342,-0.202355,1.00241,0.986084,0,-0.0718994,0.00610352,0.812256,-0.452515,-0.815186,0.0266113,-0.887085,0.0327148,0.0216064,0.00634766,-0.00305176,-0.0045166,-0.0111084,-0.017334,0.0356445,0.0140381,0.0325928,0.00952148,1.26648
0.016,-0.823782,-0.0246686,0.848451,-0.0767856,0.0215287,0.0552569,0.937739,-0.345117,-0.592621,-0.842765,0.367094,0.475671,-0.919551,0.388623,0.530928,1.00162,0.98584,0,-0.0686035,0.00012207,0.852051,-0.482788,-0.849854,0.0509033,-0.918457,0.0510254,-0.0325928,-0.0012207,0.00341797,-0.00549316,-0.0124512,0.0411377,0.0284424,-0.0223389,0.0318604,-0.027832,1.2666
0.018,-0.297964,-0.676845,0.974809,-0.0373164,-0.032293,0.0696093,0.942469,-0.502098,-0.440371,-0.530821,-0.298156,0.828978,-0.568138,-0.330449,0.898587,0.998454,0.992188,0,-0.0689697,-0.0032959,0.880249,-0.411377,-0.845825,-0.0195312,-0.914795,-0.0228271,-0.0189209,0.0192871,0.00549316,-0.00280762,-0.0343018,-0.00939941,0.0345459,0.0170898,0.0400391,0.0142822,1.26648
